Country,Code,Year,Health_GDP,Health_GDP_2000,Change_since_2000,RollingAvg_5yr
Latvia,LVA,2016,3.426,2.758,24.220449601160265,3.3024
Latvia,LVA,2017,3.42,2.758,24.00290065264684,3.3334
Latvia,LVA,2018,3.706,2.758,34.37273386511965,3.4254
Latvia,LVA,2019,3.99,2.758,44.67005076142133,3.5713999999999997
Latvia,LVA,2020,4.634,2.758,68.02030456852793,3.8352000000000004
Latvia,LVA,2021,6.328,2.758,129.44162436548223,4.4156
Latvia,LVA,2022,4.947,2.758,79.3691080493111,4.721
Latvia,LVA,2023,5.064,2.758,83.6113125453227,4.9926
Lithuania,LTU,2000,4.247,4.247,0.0,4.247
Lithuania,LTU,2001,4.304,4.247,1.3421238521309249,4.2755
Lithuania,LTU,2002,4.543,4.247,6.969625618083359,4.364666666666667
Lithuania,LTU,2003,4.663,4.247,9.795149517306342,4.43925
Lithuania,LTU,2004,3.668,4.247,-13.633152813750876,4.285
Lithuania,LTU,2005,3.768,4.247,-11.278549564398402,4.1892000000000005
Lithuania,LTU,2006,3.951,4.247,-6.969625618083349,4.118600000000001
Lithuania,LTU,2007,4.098,4.247,-3.5083588415352023,4.0296
Lithuania,LTU,2008,4.484,4.247,5.58040970096539,3.9938000000000002
Lithuania,LTU,2009,5.337,4.247,25.665175417942077,4.3275999999999994
Lithuania,LTU,2010,4.887,4.247,15.06946079585589,4.551399999999999
Lithuania,LTU,2011,4.606,4.247,8.453025665175417,4.6823999999999995
Lithuania,LTU,2012,4.225,4.247,-0.5180127148575522,4.7078
Lithuania,LTU,2013,4.058,4.247,-4.450200141276197,4.6226
Lithuania,LTU,2014,4.184,4.247,-1.4834000470920585,4.3919999999999995
Lithuania,LTU,2015,4.358,4.247,2.613609606781252,4.2862
Lithuania,LTU,2016,4.42,4.247,4.073463621379799,4.249
Lithuania,LTU,2017,4.275,4.247,0.6592889098187066,4.259
Lithuania,LTU,2018,4.387,4.247,3.2964445490934704,4.324800000000001
Lithuania,LTU,2019,4.636,4.247,9.159406639981169,4.4152000000000005
Lithuania,LTU,2020,5.244,4.247,23.475394396044262,4.5924
Lithuania,LTU,2021,5.337,4.247,25.665175417942077,4.7758
Lithuania,LTU,2022,4.815,4.247,13.374146456322123,4.883799999999999
Lithuania,LTU,2023,4.855,4.247,14.315987756063118,4.9774
Luxembourg,LUX,1975,3.6389055,4.857,-25.07915379864114,3.6389055
Luxembourg,LUX,1976,3.682,4.857,-24.19188799670579,3.66045275
Luxembourg,LUX,1977,3.988,4.857,-17.891702697138154,3.7696351666666668
Luxembourg,LUX,1978,4.243,4.857,-12.641548280831785,3.887976375
Luxembourg,LUX,1979,4.341,4.857,-10.623841877702285,3.9785811000000004
Luxembourg,LUX,1980,4.433,4.857,-8.72966851966235,4.1374
Luxembourg,LUX,1981,4.551,4.857,-6.3001852995676355,4.3112
Luxembourg,LUX,1982,4.438,4.857,-8.62672431542105,4.4012
Luxembourg,LUX,1983,4.163,4.857,-14.288655548692608,4.3852
Luxembourg,LUX,1984,4.079,4.857,-16.018118179946477,4.3328
Luxembourg,LUX,1985,4.139,4.857,-14.782787729050852,4.273999999999999
Luxembourg,LUX,1986,4.132,4.857,-14.926909614988688,4.1902
Luxembourg,LUX,1987,4.691,4.857,-3.4177475808112074,4.240799999999999
Luxembourg,LUX,1988,4.879,4.857,0.45295449866171206,4.3839999999999995
Luxembourg,LUX,1989,4.751,4.857,-2.1824171299155832,4.5184
Luxembourg,LUX,1990,4.941,4.857,1.7294626312538526,4.6788
Luxembourg,LUX,1991,4.735,4.857,-2.5118385834877475,4.7994
Luxembourg,LUX,1992,4.961,4.857,2.141239448219067,4.853400000000001
Luxembourg,LUX,1993,5.028,4.857,3.5206917850524886,4.8832
Luxembourg,LUX,1994,4.837,4.857,-0.4117768169652144,4.900399999999999
Luxembourg,LUX,1995,5.101,4.857,5.023677166975495,4.9323999999999995
Luxembourg,LUX,1996,5.166,4.857,6.3619518221124185,5.0186
Luxembourg,LUX,1997,4.896,4.857,0.8029647930821433,5.005599999999999
Luxembourg,LUX,1998,5.03,4.857,3.5618694667490227,5.006
Luxembourg,LUX,1999,5.038,4.857,3.7265801935351046,5.046200000000001
Luxembourg,LUX,2000,4.857,4.857,0.0,4.997400000000001
Luxembourg,LUX,2001,5.28,4.857,8.709079678814083,5.0202
Luxembourg,LUX,2002,5.614,4.857,15.585752522132998,5.1638
Luxembourg,LUX,2003,5.77,4.857,18.797611694461587,5.3118
Luxembourg,LUX,2004,6.067,4.857,24.912497426394893,5.5176
Luxembourg,LUX,2005,5.927,4.857,22.030059707638447,5.731599999999999
Luxembourg,LUX,2006,5.495,4.857,13.135680461190033,5.7746
Luxembourg,LUX,2007,5.184,4.857,6.732550957381098,5.6886
Luxembourg,LUX,2008,5.441,4.857,12.023883055383974,5.6228
Luxembourg,LUX,2009,5.959,4.857,22.688902614782773,5.6012
Luxembourg,LUX,2010,5.657,4.857,16.471072678608188,5.5472
Luxembourg,LUX,2011,4.95,4.857,1.9147621988882018,5.4382
Luxembourg,LUX,2012,4.386,4.857,-9.697344039530575,5.2786
Luxembourg,LUX,2013,4.35,4.857,-10.438542310067954,5.0604
Luxembourg,LUX,2014,4.366,4.857,-10.10912085649579,4.7418
Luxembourg,LUX,2015,4.251,4.857,-12.476837554045703,4.4606
Luxembourg,LUX,2016,4.24,4.857,-12.70331480337657,4.3186
Luxembourg,LUX,2017,4.311,4.857,-11.241507103150097,4.3036
Luxembourg,LUX,2018,4.439,4.857,-8.606135474572785,4.3214
Luxembourg,LUX,2019,4.643,4.857,-4.406011941527701,4.3768
Luxembourg,LUX,2020,4.986,4.857,2.6559604694255623,4.5238
Luxembourg,LUX,2021,4.878,4.857,0.43236565781346314,4.651400000000001
Luxembourg,LUX,2022,4.78,4.857,-1.5853407453160377,4.7452
Luxembourg,LUX,2023,4.97,4.857,2.326539015853398,4.8514
Malta,MLT,2016,5.651,,,5.651
Malta,MLT,2017,5.491,,,5.571
Malta,MLT,2018,5.428,,,5.523333333333333
Malta,MLT,2019,5.719,,,5.57225
Malta,MLT,2020,7.163,,,5.8904
Malta,MLT,2021,7.131,,,6.186400000000001
Malta,MLT,2022,6.577,,,6.4036
Mexico,MEX,1880,0.0,1.919,-100.0,0.0
Mexico,MEX,1890,0.0,1.919,-100.0,0.0
Mexico,MEX,1900,0.0,1.919,-100.0,0.0
Mexico,MEX,1910,0.0,1.919,-100.0,0.0
Mexico,MEX,1920,0.0,1.919,-100.0,0.0
Mexico,MEX,1930,0.0,1.919,-100.0,0.0
Mexico,MEX,1999,1.957,1.919,1.980198019801982,0.3914
Mexico,MEX,2000,1.919,1.919,0.0,0.7752000000000001
Mexico,MEX,2001,2.005,1.919,4.481500781657105,1.1762000000000001
Mexico,MEX,2002,2.062,1.919,7.4517978113600725,1.5886
Mexico,MEX,2003,2.3,1.919,19.854090672225105,2.0486
Mexico,MEX,2004,2.47,1.919,28.71287128712872,2.1512000000000002
Mexico,MEX,2005,2.357,1.919,22.824387701928096,2.2388000000000003
Mexico,MEX,2006,2.315,1.919,20.635747785304844,2.3007999999999997
Mexico,MEX,2007,2.413,1.919,25.742574257425733,2.371
Mexico,MEX,2008,2.5,1.919,30.27618551328817,2.411
Mexico,MEX,2009,2.729,1.919,42.20948410630537,2.4628
Mexico,MEX,2010,2.757,1.919,43.668577384054196,2.5428
Mexico,MEX,2011,2.799,1.919,45.857217300677426,2.6396
Mexico,MEX,2012,2.878,1.919,49.97394476289735,2.7326
Mexico,MEX,2013,2.998,1.919,56.227201667535184,2.8322000000000003
Mexico,MEX,2014,2.788,1.919,45.28400208441896,2.8440000000000003
Mexico,MEX,2015,2.885,1.919,50.33871808233453,2.8695999999999997
Mexico,MEX,2016,2.761,1.919,43.87701928087546,2.862
Mexico,MEX,2017,2.684,1.919,39.86451276706619,2.8232
Mexico,MEX,2018,2.6,1.919,35.4872329338197,2.7436
Mexico,MEX,2019,2.604,1.919,35.69567483064096,2.7068000000000003
Mexico,MEX,2020,3.203,1.919,66.90984887962479,2.7704
Mexico,MEX,2021,2.959,1.919,54.19489317352788,2.81
Mexico,MEX,2022,2.969,1.919,54.71599791558101,2.867
Mexico,MEX,2023,2.979,1.919,55.23710265763418,2.9427999999999996
Netherlands,NLD,1880,0.0,5.321,-100.0,0.0
Netherlands,NLD,1890,0.0,5.321,-100.0,0.0
Netherlands,NLD,1900,0.0,5.321,-100.0,0.0
Netherlands,NLD,1910,0.0,5.321,-100.0,0.0
Netherlands,NLD,1920,0.0,5.321,-100.0,0.0
Netherlands,NLD,1930,0.0,5.321,-100.0,0.0
Netherlands,NLD,1960,1.0524961,5.321,-80.21995677504229,0.21049922
Netherlands,NLD,1961,1.3534391,5.321,-74.5641965795903,0.48118704
Netherlands,NLD,1962,1.7058103,5.321,-67.94192257094531,0.8223490999999999
Netherlands,NLD,1963,2.1338623,5.321,-59.89734448411952,1.24912156
Netherlands,NLD,1964,2.2239606,5.321,-58.20408569817703,1.69391368
Netherlands,NLD,1965,2.442287,5.321,-54.10097725991355,1.9718718599999998
Netherlands,NLD,1966,2.7503788,5.321,-48.31086637850028,2.2512598
Netherlands,NLD,1967,3.0742269,5.321,-42.22464010524337,2.52494312
Netherlands,NLD,1968,3.357325,5.321,-36.90424732193197,2.76963566
Netherlands,NLD,1969,3.7137923,5.321,-30.20499342228904,3.067602
Netherlands,NLD,1970,4.0945835,5.321,-23.048609283969178,3.3980613000000006
Netherlands,NLD,1971,3.9760742,5.321,-25.275809058447663,3.6432003800000006
Netherlands,NLD,1972,3.829,5.321,-28.039842134937036,3.794155
Netherlands,NLD,1973,3.89,5.321,-26.893441082503283,3.90069
Netherlands,NLD,1974,4.093,5.321,-23.078368727682765,3.9765315400000008
Netherlands,NLD,1975,4.43,5.321,-16.744972749483182,4.04361484
Netherlands,NLD,1976,4.389,5.321,-17.515504604397663,4.1262
Netherlands,NLD,1977,4.483,5.321,-15.748919376057135,4.257
Netherlands,NLD,1978,4.585,5.321,-13.831986468708884,4.396
Netherlands,NLD,1979,4.676,5.321,-12.121781619996234,4.5126
Netherlands,NLD,1980,4.768,5.321,-10.39278331140763,4.5802
Netherlands,NLD,1981,4.863,5.321,-8.607404623191117,4.675
Netherlands,NLD,1982,5.073,5.321,-4.660778049238853,4.793
Netherlands,NLD,1983,5.029,5.321,-5.487690283781241,4.8818
Netherlands,NLD,1984,4.833,5.321,-9.171208419470016,4.913200000000001
Netherlands,NLD,1985,4.794,5.321,-9.90415335463259,4.9184
Netherlands,NLD,1986,4.687,5.321,-11.915053561360637,4.8832
Netherlands,NLD,1987,4.798,5.321,-9.82897951512873,4.828200000000001
Netherlands,NLD,1988,4.707,5.321,-11.539184363841382,4.763800000000001
Netherlands,NLD,1989,4.917,5.321,-7.592557789889118,4.7806
Netherlands,NLD,1990,4.978,5.321,-6.4461567374553645,4.817400000000001
Netherlands,NLD,1991,5.219,5.321,-1.916932907348232,4.9238
Netherlands,NLD,1992,5.632,5.321,5.844766021424543,5.0906
Netherlands,NLD,1993,5.78,5.321,8.626198083067104,5.305200000000001
Netherlands,NLD,1994,5.624,5.321,5.694418342416839,5.4466
Netherlands,NLD,1995,5.48,5.321,2.9881601202781565,5.547000000000001
Netherlands,NLD,1996,5.042,5.321,-5.243375305393721,5.5116
Netherlands,NLD,1997,4.999,5.321,-6.051494080060141,5.385
Netherlands,NLD,1998,5.398,5.321,1.447096410449163,5.3086
Netherlands,NLD,1999,5.364,5.321,0.8081187746664189,5.2566
Netherlands,NLD,2000,5.321,5.321,0.0,5.2248
Netherlands,NLD,2001,5.612,5.321,5.468896823905288,5.3388
Netherlands,NLD,2002,6.053,5.321,13.756812629205042,5.5496
Netherlands,NLD,2003,6.354,5.321,19.41364405186996,5.7408
Netherlands,NLD,2004,6.25,5.321,17.459124224769788,5.918
Netherlands,NLD,2005,6.224,5.321,16.97049426799475,6.098599999999999
Netherlands,NLD,2006,7.605,5.321,42.924262356699884,6.497200000000001
Netherlands,NLD,2007,7.611,5.321,43.037023115955655,6.8088
Netherlands,NLD,2008,7.67,5.321,44.145837248637484,7.072
Netherlands,NLD,2009,8.312,5.321,56.21123848900582,7.484399999999999
Netherlands,NLD,2010,8.467,5.321,59.124224769780135,7.933
Netherlands,NLD,2011,8.459,5.321,58.97387709077241,8.1038
Netherlands,NLD,2012,8.654,5.321,62.63860176658523,8.3124
Netherlands,NLD,2013,8.588,5.321,61.39823341477165,8.495999999999999
Netherlands,NLD,2014,8.568,5.321,61.0223642172524,8.5472
Netherlands,NLD,2015,8.402,5.321,57.90264987784251,8.5342
Netherlands,NLD,2016,8.358,5.321,57.07573764330015,8.514
Netherlands,NLD,2017,8.257,5.321,55.17759819582785,8.4346
Netherlands,NLD,2018,8.227,5.321,54.61379439954898,8.3624
Netherlands,NLD,2019,8.396,5.321,57.78988911858676,8.328
Netherlands,NLD,2020,9.536,5.321,79.21443337718475,8.5548
Netherlands,NLD,2021,9.448,5.321,77.5606089081,8.7728
Netherlands,NLD,2022,8.508,5.321,59.8947566246946,8.822999999999999
Netherlands,NLD,2023,8.539,5.321,60.47735388084947,8.8854
New Zealand,NZL,1880,0.17,5.828,-97.08304735758408,0.17
New Zealand,NZL,1890,0.39,5.828,-93.30816746739877,0.28
New Zealand,NZL,1900,0.51,5.828,-91.24914207275224,0.3566666666666667
New Zealand,NZL,1910,0.72,5.828,-87.6458476321208,0.4475
New Zealand,NZL,1920,1.07,5.828,-81.64035689773506,0.5720000000000001
New Zealand,NZL,1930,1.13,5.828,-80.61084420041182,0.764
New Zealand,NZL,1960,3.392403,5.828,-41.79130061770762,1.3644805999999998
New Zealand,NZL,1961,3.5600421,5.828,-38.91485758407687,1.97448902
New Zealand,NZL,1962,3.5655222,5.828,-38.82082704186685,2.54359346
New Zealand,NZL,1963,3.4833136,5.828,-40.231407000686346,3.02625618
New Zealand,NZL,1964,3.5007148,5.828,-39.93282772820865,3.5003991400000003
New Zealand,NZL,1965,3.584497,5.828,-38.49524708304736,3.53881794
New Zealand,NZL,1966,3.7791836,5.828,-35.15470830473576,3.58264624
New Zealand,NZL,1967,3.7772489,5.828,-35.18790494166095,3.6249915799999997
New Zealand,NZL,1968,3.8026927,5.828,-34.75132635552505,3.6888674000000004
New Zealand,NZL,1969,3.8159406,5.828,-34.524011667810576,3.75191256
New Zealand,NZL,1970,4.075,5.828,-30.078929306794784,3.8500131600000005
New Zealand,NZL,1971,3.748,5.828,-35.68977350720659,3.8437764400000005
New Zealand,NZL,1972,3.874,5.828,-33.527796842827726,3.8631266600000003
New Zealand,NZL,1973,3.899,5.828,-33.098833218943035,3.8823881200000003
New Zealand,NZL,1974,4.391,5.828,-24.656829100892246,3.9974000000000003
New Zealand,NZL,1975,4.763,5.828,-18.273850377487992,4.135000000000001
New Zealand,NZL,1976,4.53,5.828,-22.27179135209334,4.2914
New Zealand,NZL,1977,4.825,5.828,-17.210020590253947,4.4816
New Zealand,NZL,1978,5.182,5.828,-11.084420041180506,4.738200000000001
New Zealand,NZL,1979,5.339,5.828,-8.390528483184625,4.9278
New Zealand,NZL,1980,5.07,5.828,-13.006177076183938,4.989200000000001
New Zealand,NZL,1981,5.443,5.828,-6.606039807824307,5.1718
New Zealand,NZL,1982,5.07,5.828,-13.006177076183938,5.2208000000000006
New Zealand,NZL,1983,4.971,5.828,-14.704873026767332,5.178600000000001
New Zealand,NZL,1984,4.622,5.828,-20.693205216197672,5.035200000000001
New Zealand,NZL,1985,4.247,5.828,-27.127659574468087,4.8706000000000005
New Zealand,NZL,1986,4.347,5.828,-25.411805078929305,4.651400000000001
New Zealand,NZL,1987,4.863,5.828,-16.557995881949207,4.610000000000001
New Zealand,NZL,1988,5.211,5.828,-10.58682223747426,4.6579999999999995
New Zealand,NZL,1989,5.355,5.828,-8.115991763898418,4.804600000000001
New Zealand,NZL,1990,5.492,5.828,-5.7652711050103,5.0536
New Zealand,NZL,1991,5.838,5.828,0.17158544955387417,5.351800000000001
New Zealand,NZL,1992,5.714,5.828,-1.956074124914205,5.522
New Zealand,NZL,1993,5.314,5.828,-8.819492107069324,5.5426
New Zealand,NZL,1994,5.391,5.828,-7.498284145504465,5.5498
New Zealand,NZL,1995,5.362,5.828,-7.995881949210709,5.5238
New Zealand,NZL,1996,5.284,5.828,-9.334248455730961,5.413
New Zealand,NZL,1997,5.486,5.828,-5.868222374742631,5.367400000000001
New Zealand,NZL,1998,5.788,5.828,-0.6863417982155119,5.4622
New Zealand,NZL,1999,5.732,5.828,-1.6472203157172287,5.530400000000001
New Zealand,NZL,2000,5.828,5.828,0.0,5.623600000000001
New Zealand,NZL,2001,5.792,5.828,-0.6177076183939683,5.725200000000001
New Zealand,NZL,2002,6.154,5.828,5.593685655456411,5.8588000000000005
New Zealand,NZL,2003,6.049,5.828,3.7920384351407015,5.9110000000000005
New Zealand,NZL,2004,6.292,5.828,7.961564859299923,6.023000000000001
New Zealand,NZL,2005,6.592,5.828,13.109128345916254,6.1758
New Zealand,NZL,2006,6.917,5.828,18.685655456417287,6.400800000000001
New Zealand,NZL,2007,6.863,5.828,17.759094028826357,6.5426
New Zealand,NZL,2008,7.377,5.828,26.578586135895666,6.808200000000001
New Zealand,NZL,2009,7.799,5.828,33.81949210706932,7.1096
New Zealand,NZL,2010,7.787,5.828,33.613589567604656,7.3486
New Zealand,NZL,2011,7.7,5.828,32.12079615648592,7.5052
New Zealand,NZL,2012,7.769,5.828,33.30473575840768,7.686400000000001
New Zealand,NZL,2013,7.493,5.828,28.568977350720658,7.7096
New Zealand,NZL,2014,7.48,5.828,28.34591626630062,7.645800000000001
New Zealand,NZL,2015,7.333,5.828,25.82361015785861,7.5550000000000015
New Zealand,NZL,2016,7.271,5.828,24.75978037062456,7.469200000000001
New Zealand,NZL,2017,7.049,5.828,20.950583390528486,7.325200000000001
New Zealand,NZL,2018,7.16,5.828,22.855181880576524,7.2585999999999995
New Zealand,NZL,2019,7.226,5.828,23.987645847632113,7.207800000000001
New Zealand,NZL,2020,7.75,5.828,32.97872340425531,7.291200000000001
New Zealand,NZL,2021,8.119,5.828,39.3102264927934,7.460800000000001
New Zealand,NZL,2022,9.145,5.828,56.91489361702126,7.880000000000001
New Zealand,NZL,2023,8.82,5.828,51.33836650652025,8.212
Norway,NOR,1880,0.22,6.292,-96.5034965034965,0.22
Norway,NOR,1890,0.11,6.292,-98.25174825174825,0.165
Norway,NOR,1900,0.28,6.292,-95.54990464081374,0.20333333333333337
Norway,NOR,1910,0.27,6.292,-95.70883661792753,0.22000000000000003
Norway,NOR,1920,0.31,6.292,-95.07310870947235,0.238
Norway,NOR,1930,0.64,6.292,-89.8283534647171,0.322
Norway,NOR,1960,2.0319924,6.292,-67.7051430387794,0.70639848
Norway,NOR,1961,2.1476128,6.292,-65.86756516211062,1.0799210399999999
Norway,NOR,1962,2.3030438,6.292,-63.39726954863318,1.4865298
Norway,NOR,1963,2.4495919,6.292,-61.06815162110616,1.9144481800000002
Norway,NOR,1964,2.5327091,6.292,-59.747153528289886,2.29299
Norway,NOR,1965,2.5194361,6.292,-59.95810394151303,2.39047874
Norway,NOR,1966,2.8240757,6.292,-55.11640654799746,2.52577132
Norway,NOR,1967,2.9043038,6.292,-53.84132549268913,2.64602332
Norway,NOR,1968,3.0185983,6.292,-52.02482040686586,2.7598246
Norway,NOR,1969,3.2502742,6.292,-48.34274952320407,2.90333762
Norway,NOR,1970,3.625,6.292,-42.387158296249204,3.1244503999999997
Norway,NOR,1971,3.79,6.292,-39.76478067387158,3.3176352600000003
Norway,NOR,1972,4.397,6.292,-30.117609663064204,3.6161744999999996
Norway,NOR,1973,4.5,6.292,-28.480610298792115,3.91245484
Norway,NOR,1974,4.513,6.292,-28.273998728544182,4.165
Norway,NOR,1975,4.975,6.292,-20.931341385886842,4.4350000000000005
Norway,NOR,1976,5.168,6.292,-17.863954227590586,4.7106
Norway,NOR,1977,5.442,6.292,-13.509218054672594,4.9196
Norway,NOR,1978,5.604,6.292,-10.934520025429112,5.1404
Norway,NOR,1979,5.282,6.292,-16.052129688493324,5.2942
Norway,NOR,1980,5.312,6.292,-15.575333757151933,5.3616
Norway,NOR,1981,5.346,6.292,-15.034965034965031,5.3972
Norway,NOR,1982,5.469,6.292,-13.080101716465345,5.4026000000000005
Norway,NOR,1983,5.627,6.292,-10.568976478067388,5.4072000000000005
Norway,NOR,1984,5.327,6.292,-15.336935791481244,5.416200000000001
Norway,NOR,1985,5.275,6.292,-16.163382072472974,5.4088
Norway,NOR,1986,5.691,6.292,-9.551811824539097,5.4778
Norway,NOR,1987,5.992,6.292,-4.767959313413856,5.5824
Norway,NOR,1988,5.888,6.292,-6.42085187539733,5.634600000000001
Norway,NOR,1989,5.632,6.292,-10.489510489510492,5.695600000000001
Norway,NOR,1990,5.858,6.292,-6.897647806738719,5.8122
Norway,NOR,1991,6.174,6.292,-1.8753973299427757,5.9088
Norway,NOR,1992,6.342,6.292,0.7946598855689737,5.9788
Norway,NOR,1993,6.225,6.292,-1.064844246662431,6.046200000000001
Norway,NOR,1994,6.155,6.292,-2.1773680864589884,6.150799999999999
Norway,NOR,1995,6.098,6.292,-3.083280356007628,6.1988
Norway,NOR,1996,6.018,6.292,-4.354736172917992,6.1676
Norway,NOR,1997,6.244,6.292,-0.7628734901462181,6.148000000000001
Norway,NOR,1998,6.852,6.292,8.900190718372544,6.2734
Norway,NOR,1999,6.878,6.292,9.31341385886841,6.417999999999999
Norway,NOR,2000,6.292,6.292,0.0,6.456799999999999
Norway,NOR,2001,6.632,6.292,5.4036872218690375,6.579599999999999
Norway,NOR,2002,7.445,6.292,18.324856961220608,6.819799999999999
Norway,NOR,2003,7.646,6.292,21.519389701207885,6.9786
Norway,NOR,2004,7.302,6.292,16.052129688493324,7.0634
Norway,NOR,2005,6.892,6.292,9.535918626827726,7.183400000000001
Norway,NOR,2006,6.569,6.292,4.402415766052132,7.1708
Norway,NOR,2007,6.71,6.292,6.643356643356646,7.0238
Norway,NOR,2008,6.659,6.292,5.832803560076288,6.8264
Norway,NOR,2009,7.627,6.292,21.217418944691673,6.8914
Norway,NOR,2010,7.501,6.292,19.21487603305786,7.013199999999999
Norway,NOR,2011,7.374,6.292,17.19643992371265,7.174199999999999
Norway,NOR,2012,7.392,6.292,17.482517482517494,7.310599999999999
Norway,NOR,2013,7.545,6.292,19.914176732358552,7.4878
Norway,NOR,2014,7.917,6.292,25.82644628099174,7.5458
Norway,NOR,2015,8.611,6.292,36.856325492689145,7.767799999999999
Norway,NOR,2016,8.991,6.292,42.89574062301335,8.0912
Norway,NOR,2017,8.708,6.292,38.397965670692955,8.3544
Norway,NOR,2018,8.536,6.292,35.66433566433566,8.552600000000002
Norway,NOR,2019,8.947,6.292,42.19643992371264,8.7586
Norway,NOR,2020,9.821,6.292,56.087094723458364,9.0006
Norway,NOR,2021,8.431,6.292,33.995549904640804,8.8886
Norway,NOR,2022,6.805,6.292,8.153210425937697,8.508
Norway,NOR,2023,7.953,6.292,26.398601398601407,8.391399999999999
Peru,PER,2000,2.342,2.342,0.0,2.342
Peru,PER,2001,2.496,2.342,6.575576430401362,2.419
Peru,PER,2002,2.537,2.342,8.3262169086251,2.4583333333333335
Peru,PER,2003,2.404,2.342,2.647309991460283,2.44475
Peru,PER,2004,2.354,2.342,0.5123825789923148,2.4265999999999996
Peru,PER,2005,2.62,2.342,11.870196413321947,2.4821999999999997
Peru,PER,2006,2.228,2.342,-4.8676345004269805,2.4286
Peru,PER,2007,2.155,2.342,-7.984628522630242,2.3522
Peru,PER,2008,2.18,2.342,-6.917164816396239,2.3074000000000003
Peru,PER,2009,2.551,2.342,8.923996584116143,2.3468
Peru,PER,2010,2.459,2.342,4.995730145175063,2.3146
Peru,PER,2011,2.321,2.342,-0.8966695132365459,2.3332
Peru,PER,2012,2.493,2.342,6.447480785653278,2.4008
Peru,PER,2013,2.661,2.342,13.620836891545684,2.497
Peru,PER,2014,2.959,2.342,26.345004269854822,2.5786000000000002
Peru,PER,2015,3.022,2.342,29.035012809564464,2.6912
Peru,PER,2016,3.059,2.342,30.61485909479078,2.8388
Peru,PER,2017,3.035,2.342,29.59009393680615,2.9472
Peru,PER,2018,3.174,2.342,35.525192143467116,3.0498000000000003
Peru,PER,2019,3.258,2.342,39.11187019641332,3.1095999999999995
Peru,PER,2020,4.327,2.342,84.75661827497865,3.3706000000000005
Peru,PER,2021,4.468,2.342,90.77711357813834,3.6524
Peru,PER,2022,3.912,2.342,67.03672075149444,3.8278
Poland,POL,1920,0.0,3.642,-100.0,0.0
Poland,POL,1930,0.0,3.642,-100.0,0.0
Poland,POL,1990,3.936,3.642,8.072487644151566,1.312
Poland,POL,1991,4.175,3.642,14.634816035145523,2.02775
Poland,POL,1992,4.259,3.642,16.941241076331696,2.474
Poland,POL,1993,3.925,3.642,7.770455793520043,3.2590000000000003
Poland,POL,1994,3.628,3.642,-0.38440417353102113,3.9846000000000004
Poland,POL,1995,3.615,3.642,-0.7413509060955434,3.9204
Poland,POL,1996,3.865,3.642,6.123009335529937,3.8584000000000005
Poland,POL,1997,3.524,3.642,-3.2399780340472235,3.7114
Poland,POL,1998,3.457,3.642,-5.079626578802857,3.6178
Poland,POL,1999,3.822,3.642,4.94233937397035,3.6566
Poland,POL,2000,3.642,3.642,0.0,3.662
Poland,POL,2001,4.025,3.642,10.516199890170249,3.694
Poland,POL,2002,4.274,3.642,17.35310269082922,3.844
Poland,POL,2003,4.117,3.642,13.042284459088416,3.9760000000000004
Poland,POL,2004,3.975,3.642,9.143327841845144,4.006600000000001
Poland,POL,2005,3.988,3.642,9.500274574409667,4.0758
Poland,POL,2006,4.018,3.642,10.32399780340472,4.0744
Poland,POL,2007,4.116,3.642,13.014827018121904,4.0428
Poland,POL,2008,4.569,3.642,25.453047775947287,4.1332
Poland,POL,2009,4.72,3.642,29.59912136188907,4.2822000000000005
Poland,POL,2010,4.636,3.642,27.29269632070292,4.4118
Poland,POL,2011,4.456,3.642,22.35035694673258,4.4994
Poland,POL,2012,4.388,3.642,20.483250961010434,4.5538
Poland,POL,2013,4.579,3.642,25.727622185612297,4.5558
Poland,POL,2014,4.465,3.642,22.59747391543108,4.5047999999999995
Poland,POL,2015,4.467,3.642,22.65238879736408,4.470999999999999
Poland,POL,2016,4.555,3.642,25.068643602416252,4.4908
Poland,POL,2017,4.562,3.642,25.260845689181778,4.5256
Poland,POL,2018,4.513,3.642,23.915431081823176,4.5124
Poland,POL,2019,4.637,3.642,27.320153761669403,4.5468
Poland,POL,2020,4.695,3.642,28.912685337726536,4.5924000000000005
Poland,POL,2021,4.666,3.642,28.11641954969798,4.6146
Poland,POL,2022,4.704,3.642,29.159802306425036,4.643
Poland,POL,2023,5.703,3.642,56.58978583196047,4.881
Portugal,PRT,1880,0.0,6.002,-100.0,0.0
Portugal,PRT,1890,0.0,6.002,-100.0,0.0
Portugal,PRT,1900,0.0,6.002,-100.0,0.0
Portugal,PRT,1910,0.0,6.002,-100.0,0.0
Portugal,PRT,1920,0.0,6.002,-100.0,0.0
Portugal,PRT,1930,0.0,6.002,-100.0,0.0
Portugal,PRT,1960,0.63107055,6.002,-89.48566227924026,0.12621411
Portugal,PRT,1961,0.65248376,6.002,-89.12889436854383,0.256710862
Portugal,PRT,1962,0.66185445,6.002,-88.9727682439187,0.38908175199999995
Portugal,PRT,1963,0.8076404,6.002,-86.54381206264577,0.5506098319999999
Portugal,PRT,1964,0.6594723,6.002,-89.01245751416195,0.682504292
Portugal,PRT,1965,0.83251834,6.002,-86.12931789403532,0.7227938500000001
Portugal,PRT,1966,0.8910139,6.002,-85.15471676107964,0.7704998780000001
Portugal,PRT,1967,0.91182494,6.002,-84.80798167277574,0.8204939760000001
